Region/Country/Area,Country/Area name,Year,Variables,"Enrollment in primary, lower secondary and upper secondary education levels"
192,Cuba,2022,Gross enrollment ratio - Lower secondary level (female),94.2
192,Cuba,2022,Students enrolled in upper secondary education (thousands),392
192,Cuba,2022,Gross enrollment ratio - Upper secondary level (male),106.9
192,Cuba,2022,Gross enrollment ratio - Upper secondary level (female),114.9
531,Curaçao,2010,Students enrolled in primary education (thousands),19
531,Curaçao,2013,Students enrolled in primary education (thousands),21
531,Curaçao,2013,Gross enrollment ratio - Primary (male),178.9
531,Curaçao,2013,Gross enrollment ratio - Primary (female),172.6
531,Curaçao,2013,Students enrolled in lower secondary education (thousands),4
531,Curaçao,2013,Gross enrollment ratio - Lower secondary level (female),105.7
531,Curaçao,2013,Students enrolled in upper secondary education (thousands),7
531,Curaçao,2013,Gross enrollment ratio - Upper secondary level (male),75.3
531,Curaçao,2013,Gross enrollment ratio - Upper secondary level (female),83.2
531,Curaçao,2015,Students enrolled in primary education (thousands),18
531,Curaçao,2020,Students enrolled in primary education (thousands),13
531,Curaçao,2020,Gross enrollment ratio - Primary (male),115.1
531,Curaçao,2020,Gross enrollment ratio - Primary (female),111.5
531,Curaçao,2020,Students enrolled in lower secondary education (thousands),9
531,Curaçao,2020,Gross enrollment ratio - Lower secondary level (female),115.3
531,Curaçao,2020,Students enrolled in upper secondary education (thousands),6
531,Curaçao,2020,Gross enrollment ratio - Upper secondary level (male),127.0
531,Curaçao,2020,Gross enrollment ratio - Upper secondary level (female),185.6
531,Curaçao,2022,Students enrolled in primary education (thousands),14
196,Cyprus,2005,Students enrolled in primary education (thousands),61
196,Cyprus,2005,Gross enrollment ratio - Primary (male),99.9
196,Cyprus,2005,Gross enrollment ratio - Primary (female),99.8
196,Cyprus,2005,Students enrolled in lower secondary education (thousands),32
196,Cyprus,2005,Gross enrollment ratio - Lower secondary level (male),94.4
196,Cyprus,2005,Gross enrollment ratio - Lower secondary level (female),95.1
196,Cyprus,2005,Students enrolled in upper secondary education (thousands),32
196,Cyprus,2005,Gross enrollment ratio - Upper secondary level (male),91.1
196,Cyprus,2005,Gross enrollment ratio - Upper secondary level (female),95.6
196,Cyprus,2010,Students enrolled in primary education (thousands),55
196,Cyprus,2010,Gross enrollment ratio - Primary (male),101.6
196,Cyprus,2010,Gross enrollment ratio - Primary (female),101.6
196,Cyprus,2010,Students enrolled in lower secondary education (thousands),31
196,Cyprus,2010,Gross enrollment ratio - Lower secondary level (male),96.6
196,Cyprus,2010,Gross enrollment ratio - Lower secondary level (female),96.6
196,Cyprus,2010,Students enrolled in upper secondary education (thousands),33
196,Cyprus,2010,Gross enrollment ratio - Upper secondary level (male),86.0
196,Cyprus,2010,Gross enrollment ratio - Upper secondary level (female),88.1
196,Cyprus,2015,Students enrolled in primary education (thousands),54
196,Cyprus,2015,Gross enrollment ratio - Primary (male),99.3
196,Cyprus,2015,Gross enrollment ratio - Primary (female),99.3
196,Cyprus,2015,Students enrolled in lower secondary education (thousands),27
196,Cyprus,2015,Gross enrollment ratio - Lower secondary level (male),100.0
196,Cyprus,2015,Gross enrollment ratio - Lower secondary level (female),99.2
196,Cyprus,2015,Students enrolled in upper secondary education (thousands),30
196,Cyprus,2015,Gross enrollment ratio - Upper secondary level (male),100.3
196,Cyprus,2015,Gross enrollment ratio - Upper secondary level (female),99.6
196,Cyprus,2021,Students enrolled in primary education (thousands),59
196,Cyprus,2021,Gross enrollment ratio - Primary (male),99.0
196,Cyprus,2021,Gross enrollment ratio - Primary (female),99.2
196,Cyprus,2021,Students enrolled in lower secondary education (thousands),29
196,Cyprus,2021,Gross enrollment ratio - Lower secondary level (male),104.5
196,Cyprus,2021,Gross enrollment ratio - Lower secondary level (female),103.7
196,Cyprus,2021,Students enrolled in upper secondary education (thousands),28
196,Cyprus,2021,Gross enrollment ratio - Upper secondary level (male),102.3
196,Cyprus,2021,Gross enrollment ratio - Upper secondary level (female),99.5
203,Czechia,2005,Students enrolled in primary education (thousands),503
203,Czechia,2005,Gross enrollment ratio - Primary (male),107.5
203,Czechia,2005,Gross enrollment ratio - Primary (female),106.0
203,Czechia,2005,Students enrolled in lower secondary education (thousands),495
203,Czechia,2005,Gross enrollment ratio - Lower secondary level (male),98.7
203,Czechia,2005,Gross enrollment ratio - Lower secondary level (female),99.5
203,Czechia,2005,Students enrolled in upper secondary education (thousands),481
203,Czechia,2005,Gross enrollment ratio - Upper secondary level (male),92.1
203,Czechia,2005,Gross enrollment ratio - Upper secondary level (female),94.2
203,Czechia,2010,Students enrolled in primary education (thousands),463
203,Czechia,2010,Gross enrollment ratio - Primary (male),101.1
203,Czechia,2010,Gross enrollment ratio - Primary (female),100.9
203,Czechia,2010,Students enrolled in lower secondary education (thousands),379
203,Czechia,2010,Gross enrollment ratio - Lower secondary level (male),103.1
203,Czechia,2010,Gross enrollment ratio - Lower secondary level (female),102.7
203,Czechia,2010,Students enrolled in upper secondary education (thousands),458
203,Czechia,2010,Gross enrollment ratio - Upper secondary level (male),94.6
203,Czechia,2010,Gross enrollment ratio - Upper secondary level (female),96.2
203,Czechia,2015,Students enrolled in primary education (thousands),535
203,Czechia,2015,Gross enrollment ratio - Primary (male),96.8
203,Czechia,2015,Gross enrollment ratio - Primary (female),97.1
203,Czechia,2015,Students enrolled in lower secondary education (thousands),370
203,Czechia,2015,Gross enrollment ratio - Lower secondary level (male),99.7
203,Czechia,2015,Gross enrollment ratio - Lower secondary level (female),100.1
203,Czechia,2015,Students enrolled in upper secondary education (thousands),400
203,Czechia,2015,Gross enrollment ratio - Upper secondary level (male),108.9
203,Czechia,2015,Gross enrollment ratio - Upper secondary level (female),110.7
203,Czechia,2021,Students enrolled in primary education (thousands),564
203,Czechia,2021,Gross enrollment ratio - Primary (male),99.9
203,Czechia,2021,Gross enrollment ratio - Primary (female),99.8
203,Czechia,2021,Students enrolled in lower secondary education (thousands),457
203,Czechia,2021,Gross enrollment ratio - Lower secondary level (male),96.2
203,Czechia,2021,Gross enrollment ratio - Lower secondary level (female),96.4
203,Czechia,2021,Students enrolled in upper secondary education (thousands),413
203,Czechia,2021,Gross enrollment ratio - Upper secondary level (male),103.6
203,Czechia,2021,Gross enrollment ratio - Upper secondary level (female),105.8
408,Dem. People's Rep. Korea,2009,Students enrolled in primary education (thousands),"1,547"
408,Dem. People's Rep. Korea,2009,Gross enrollment ratio - Primary (male),102.9
408,Dem. People's Rep. Korea,2009,Gross enrollment ratio - Primary (female),103.1
408,Dem. People's Rep. Korea,2015,Students enrolled in lower secondary education (thousands),"1,048"
408,Dem. People's Rep. Korea,2015,Gross enrollment ratio - Lower secondary level (female),96.5
408,Dem. People's Rep. Korea,2015,Students enrolled in upper secondary education (thousands),"1,100"
408,Dem. People's Rep. Korea,2015,Gross enrollment ratio - Upper secondary level (male),94.9
408,Dem. People's Rep. Korea,2015,Gross enrollment ratio - Upper secondary level (female),96.9
408,Dem. People's Rep. Korea,2018,Students enrolled in primary education (thousands),"1,508"
408,Dem. People's Rep. Korea,2018,Gross enrollment ratio - Primary (male),92.9
408,Dem. People's Rep. Korea,2018,Gross enrollment ratio - Primary (female),93.4
408,Dem. People's Rep. Korea,2018,Students enrolled in upper secondary education (thousands),"1,090"
408,Dem. People's Rep. Korea,2018,Gross enrollment ratio - Upper secondary level (male),98.8
408,Dem. People's Rep. Korea,2018,Gross enrollment ratio - Upper secondary level (female),101.4
180,Dem. Rep. of the Congo,2002,Students enrolled in primary education (thousands),"5,455"
180,Dem. Rep. of the Congo,2002,Gross enrollment ratio - Primary (male),70.4
180,Dem. Rep. of the Congo,2002,Gross enrollment ratio - Primary (female),55.1
180,Dem. Rep. of the Congo,2010,Students enrolled in primary education (thousands),"10,572"
180,Dem. Rep. of the Congo,2010,Gross enrollment ratio - Primary (male),102.7
180,Dem. Rep. of the Congo,2010,Gross enrollment ratio - Primary (female),88.6
180,Dem. Rep. of the Congo,2010,Students enrolled in lower secondary education (thousands),"1,561"
180,Dem. Rep. of the Congo,2010,Gross enrollment ratio - Lower secondary level (male),57.5
180,Dem. Rep. of the Congo,2010,Gross enrollment ratio - Lower secondary level (female),37.3
180,Dem. Rep. of the Congo,2010,Students enrolled in upper secondary education (thousands),"1,923"
180,Dem. Rep. of the Congo,2010,Gross enrollment ratio - Upper secondary level (male),43.4
180,Dem. Rep. of the Congo,2010,Gross enrollment ratio - Upper secondary level (female),22.4
180,Dem. Rep. of the Congo,2015,Students enrolled in primary education (thousands),"13,763"
180,Dem. Rep. of the Congo,2015,Gross enrollment ratio - Primary (male),105.9
180,Dem. Rep. of the Congo,2015,Gross enrollment ratio - Primary (female),103.6
180,Dem. Rep. of the Congo,2015,Students enrolled in lower secondary education (thousands),"2,152"
180,Dem. Rep. of the Congo,2015,Gross enrollment ratio - Lower secondary level (male),69.1
180,Dem. Rep. of the Congo,2015,Gross enrollment ratio - Lower secondary level (female),45.4
180,Dem. Rep. of the Congo,2015,Students enrolled in upper secondary education (thousands),"2,467"
180,Dem. Rep. of the Congo,2015,Gross enrollment ratio - Upper secondary level (male),45.0
180,Dem. Rep. of the Congo,2015,Gross enrollment ratio - Upper secondary level (female),27.7
180,Dem. Rep. of the Congo,2021,Students enrolled in primary education (thousands),"20,169"
180,Dem. Rep. of the Congo,2021,Gross enrollment ratio - Primary (male),126.1
180,Dem. Rep. of the Congo,2021,Gross enrollment ratio - Primary (female),118.6
180,Dem. Rep. of the Congo,2021,Students enrolled in lower secondary education (thousands),"3,404"
180,Dem. Rep. of the Congo,2021,Gross enrollment ratio - Lower secondary level (male),88.2
180,Dem. Rep. of the Congo,2021,Gross enrollment ratio - Lower secondary level (female),57.9
180,Dem. Rep. of the Congo,2021,Students enrolled in upper secondary education (thousands),"3,945"
180,Dem. Rep. of the Congo,2021,Gross enrollment ratio - Upper secondary level (male),59.2
180,Dem. Rep. of the Congo,2021,Gross enrollment ratio - Upper secondary level (female),36.4
208,Denmark,2005,Students enrolled in primary education (thousands),414
208,Denmark,2005,Gross enrollment ratio - Primary (male),98.2
208,Denmark,2005,Gross enrollment ratio - Primary (female),98.2
208,Denmark,2005,Students enrolled in lower secondary education (thousands),234
208,Denmark,2005,Gross enrollment ratio - Lower secondary level (male),116.6
208,Denmark,2005,Gross enrollment ratio - Lower secondary level (female),119.1
208,Denmark,2005,Students enrolled in upper secondary education (thousands),231
208,Denmark,2005,Gross enrollment ratio - Upper secondary level (male),123.9
208,Denmark,2005,Gross enrollment ratio - Upper secondary level (female),129.9
208,Denmark,2010,Students enrolled in primary education (thousands),403
208,Denmark,2010,Gross enrollment ratio - Primary (male),100.1
208,Denmark,2010,Gross enrollment ratio - Primary (female),100.2
208,Denmark,2010,Students enrolled in lower secondary education (thousands),248
208,Denmark,2010,Gross enrollment ratio - Lower secondary level (male),115.0
208,Denmark,2010,Gross enrollment ratio - Lower secondary level (female),116.8
208,Denmark,2010,Students enrolled in upper secondary education (thousands),256
208,Denmark,2010,Gross enrollment ratio - Upper secondary level (male),121.8
208,Denmark,2010,Gross enrollment ratio - Upper secondary level (female),122.3
208,Denmark,2015,Students enrolled in primary education (thousands),469
208,Denmark,2015,Gross enrollment ratio - Primary (male),101.4
208,Denmark,2015,Gross enrollment ratio - Primary (female),100.4
208,Denmark,2015,Students enrolled in lower secondary education (thousands),242
208,Denmark,2015,Gross enrollment ratio - Lower secondary level (male),118.9
208,Denmark,2015,Gross enrollment ratio - Lower secondary level (female),118.7
208,Denmark,2015,Students enrolled in upper secondary education (thousands),312
208,Denmark,2015,Gross enrollment ratio - Upper secondary level (male),143.7
208,Denmark,2015,Gross enrollment ratio - Upper secondary level (female),153.2
208,Denmark,2022,Students enrolled in primary education (thousands),436
208,Denmark,2022,Gross enrollment ratio - Primary (male),100.6
