Region/Country/Area,Country/Area name,Year,Variables,Data values
208,Denmark,2015,Gross enrollment ratio - Upper secondary level (male),143.7
208,Denmark,2015,Gross enrollment ratio - Upper secondary level (female),153.2
208,Denmark,2015,Basic access to computers by level of education: Primary,100
208,Denmark,2015,Basic access to computers by level of education: Lower secondary,100
208,Denmark,2015,Basic access to computers by level of education: Upper secondary,100
208,Denmark,2015,Ratio of girls to boys in primary education,0.99
208,Denmark,2015,Ratio of girls to boys in lower secondary education,1
208,Denmark,2015,Ratio of girls to boys in upper secondary education,1.06
233,Estonia,2015,Students enrolled in primary education (thousands),80
233,Estonia,2015,Gross enrollment ratio - Primary (male),97
233,Estonia,2015,Gross enrollment ratio - Primary (female),96.8
233,Estonia,2015,Students enrolled in lower secondary education (thousands),37
233,Estonia,2015,Gross enrollment ratio - Lower secondary level (male),104
233,Estonia,2015,Gross enrollment ratio - Lower secondary level (female),101.9
233,Estonia,2015,Students enrolled in upper secondary education (thousands),41
233,Estonia,2015,Gross enrollment ratio - Upper secondary level (male),112.6
233,Estonia,2015,Gross enrollment ratio - Upper secondary level (female),116.3
233,Estonia,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),26.9
233,Estonia,2015,All staff compensation as % of total expenditure in public institutions (%),64.8
233,Estonia,2015,Capital expenditure as % of total expenditure in public institutions (%),8.4
233,Estonia,2015,Basic access to computers by level of education: Primary,100
233,Estonia,2015,Basic access to computers by level of education: Lower secondary,100
233,Estonia,2015,Basic access to computers by level of education: Upper secondary,100
233,Estonia,2015,Ratio of girls to boys in primary education,1
233,Estonia,2015,Ratio of girls to boys in lower secondary education,0.98
233,Estonia,2015,Ratio of girls to boys in upper secondary education,1.03
246,Finland,2015,Students enrolled in primary education (thousands),355
246,Finland,2015,Gross enrollment ratio - Primary (male),99.8
246,Finland,2015,Gross enrollment ratio - Primary (female),99.3
246,Finland,2015,Students enrolled in lower secondary education (thousands),178
246,Finland,2015,Gross enrollment ratio - Lower secondary level (male),101.6
246,Finland,2015,Gross enrollment ratio - Lower secondary level (female),101.2
246,Finland,2015,Students enrolled in upper secondary education (thousands),362
246,Finland,2015,Gross enrollment ratio - Upper secondary level (male),184.9
246,Finland,2015,Gross enrollment ratio - Upper secondary level (female),212.6
246,Finland,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),34.7
246,Finland,2015,All staff compensation as % of total expenditure in public institutions (%),56.5
246,Finland,2015,Capital expenditure as % of total expenditure in public institutions (%),8.8
246,Finland,2015,Basic access to computers by level of education: Primary,100
246,Finland,2015,Basic access to computers by level of education: Lower secondary,100
246,Finland,2015,Basic access to computers by level of education: Upper secondary,100
246,Finland,2015,Ratio of girls to boys in primary education,0.99
246,Finland,2015,Ratio of girls to boys in lower secondary education,1
246,Finland,2015,Ratio of girls to boys in upper secondary education,1.13
250,France,2015,Students enrolled in primary education (thousands),"4,256"
250,France,2015,Gross enrollment ratio - Primary (male),102.3
250,France,2015,Gross enrollment ratio - Primary (female),101.7
250,France,2015,Students enrolled in lower secondary education (thousands),"3,376"
250,France,2015,Gross enrollment ratio - Lower secondary level (male),101
250,France,2015,Gross enrollment ratio - Lower secondary level (female),100.5
250,France,2015,Students enrolled in upper secondary education (thousands),"2,607"
250,France,2015,Gross enrollment ratio - Upper secondary level (male),105.4
250,France,2015,Gross enrollment ratio - Upper secondary level (female),108.6
250,France,2015,Basic access to computers by level of education: Primary,52.8
250,France,2015,Ratio of girls to boys in primary education,0.99
250,France,2015,Ratio of girls to boys in lower secondary education,1
250,France,2015,Ratio of girls to boys in upper secondary education,1.03
268,Georgia,2015,Teachers at primary level,"32,001"
268,Georgia,2015,Teachers at lower secondary level,"19,408"
268,Georgia,2015,Teachers at upper secondary level,"18,935"
268,Georgia,2015,Students enrolled in primary education (thousands),289
268,Georgia,2015,Gross enrollment ratio - Primary (male),109.4
268,Georgia,2015,Gross enrollment ratio - Primary (female),105.8
268,Georgia,2015,Students enrolled in lower secondary education (thousands),139
268,Georgia,2015,Gross enrollment ratio - Lower secondary level (male),111.9
268,Georgia,2015,Gross enrollment ratio - Lower secondary level (female),107.8
268,Georgia,2015,Students enrolled in upper secondary education (thousands),138
268,Georgia,2015,Gross enrollment ratio - Upper secondary level (male),102.3
268,Georgia,2015,Gross enrollment ratio - Upper secondary level (female),103.1
268,Georgia,2015,Basic access to computers by level of education: Primary,90.3
268,Georgia,2015,Ratio of girls to boys in primary education,0.97
268,Georgia,2015,Ratio of girls to boys in lower secondary education,0.96
268,Georgia,2015,Ratio of girls to boys in upper secondary education,1.01
276,Germany,2015,Teachers at primary level,"235,571"
276,Germany,2015,Teachers at lower secondary level,"411,404"
276,Germany,2015,Teachers at upper secondary level,"174,810"
276,Germany,2015,Students enrolled in primary education (thousands),"2,879"
276,Germany,2015,Gross enrollment ratio - Primary (male),102.9
276,Germany,2015,Gross enrollment ratio - Primary (female),102.4
276,Germany,2015,Students enrolled in lower secondary education (thousands),"4,543"
276,Germany,2015,Gross enrollment ratio - Lower secondary level (male),102.1
276,Germany,2015,Gross enrollment ratio - Lower secondary level (female),100
276,Germany,2015,Students enrolled in upper secondary education (thousands),"2,570"
276,Germany,2015,Gross enrollment ratio - Upper secondary level (male),109.8
276,Germany,2015,Gross enrollment ratio - Upper secondary level (female),98.4
276,Germany,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.1
276,Germany,2015,All staff compensation as % of total expenditure in public institutions (%),73.1
276,Germany,2015,Capital expenditure as % of total expenditure in public institutions (%),6.8
276,Germany,2015,Basic access to computers by level of education: Primary,78.1
276,Germany,2015,Ratio of girls to boys in primary education,1
276,Germany,2015,Ratio of girls to boys in lower secondary education,0.98
276,Germany,2015,Ratio of girls to boys in upper secondary education,0.9
308,Grenada,2015,Teachers at primary level,791
308,Grenada,2015,Teachers with minimum required qualifications at primary level,63.6
308,Grenada,2015,Teachers at lower secondary level,460
308,Grenada,2015,Teachers with minimum required qualifications at lower secondary level,42
308,Grenada,2015,Teachers at upper secondary level,324
308,Grenada,2015,Teachers with minimum required qualifications at upper secondary level,41.7
308,Grenada,2015,Students enrolled in primary education (thousands),13
308,Grenada,2015,Gross enrollment ratio - Primary (male),106.7
308,Grenada,2015,Gross enrollment ratio - Primary (female),101.6
308,Grenada,2015,Students enrolled in lower secondary education (thousands),5
308,Grenada,2015,Gross enrollment ratio - Lower secondary level (male),106.4
308,Grenada,2015,Gross enrollment ratio - Lower secondary level (female),97.3
308,Grenada,2015,Students enrolled in upper secondary education (thousands),4
308,Grenada,2015,Gross enrollment ratio - Upper secondary level (male),94.4
308,Grenada,2015,Gross enrollment ratio - Upper secondary level (female),106.1
308,Grenada,2015,Ratio of girls to boys in primary education,0.95
308,Grenada,2015,Ratio of girls to boys in lower secondary education,0.91
308,Grenada,2015,Ratio of girls to boys in upper secondary education,1.11
344,"China, Hong Kong SAR",2015,Teachers at primary level,"24,339"
344,"China, Hong Kong SAR",2015,Teachers with minimum required qualifications at primary level,96.2
344,"China, Hong Kong SAR",2015,Students enrolled in primary education (thousands),333
344,"China, Hong Kong SAR",2015,Gross enrollment ratio - Primary (male),106.2
344,"China, Hong Kong SAR",2015,Gross enrollment ratio - Primary (female),104
344,"China, Hong Kong SAR",2015,Students enrolled in lower secondary education (thousands),183
344,"China, Hong Kong SAR",2015,Gross enrollment ratio - Lower secondary level (male),112.1
344,"China, Hong Kong SAR",2015,Gross enrollment ratio - Lower secondary level (female),108.9
344,"China, Hong Kong SAR",2015,Students enrolled in upper secondary education (thousands),211
344,"China, Hong Kong SAR",2015,Gross enrollment ratio - Upper secondary level (male),107
344,"China, Hong Kong SAR",2015,Gross enrollment ratio - Upper secondary level (female),102.7
344,"China, Hong Kong SAR",2015,Basic access to computers by level of education: Primary,90.9
344,"China, Hong Kong SAR",2015,Ratio of girls to boys in primary education,0.98
344,"China, Hong Kong SAR",2015,Ratio of girls to boys in lower secondary education,0.97
344,"China, Hong Kong SAR",2015,Ratio of girls to boys in upper secondary education,0.96
348,Hungary,2015,Teachers at primary level,"36,029"
348,Hungary,2015,Teachers at lower secondary level,"38,939"
348,Hungary,2015,Teachers at upper secondary level,"41,383"
348,Hungary,2015,Students enrolled in primary education (thousands),396
348,Hungary,2015,Gross enrollment ratio - Primary (male),101
348,Hungary,2015,Gross enrollment ratio - Primary (female),100.6
348,Hungary,2015,Students enrolled in lower secondary education (thousands),385
348,Hungary,2015,Gross enrollment ratio - Lower secondary level (male),100.5
348,Hungary,2015,Gross enrollment ratio - Lower secondary level (female),99.2
348,Hungary,2015,Students enrolled in upper secondary education (thousands),441
348,Hungary,2015,Gross enrollment ratio - Upper secondary level (male),107.7
348,Hungary,2015,Gross enrollment ratio - Upper secondary level (female),110.3
348,Hungary,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),26.3
348,Hungary,2015,All staff compensation as % of total expenditure in public institutions (%),67.4
348,Hungary,2015,Capital expenditure as % of total expenditure in public institutions (%),6.3
348,Hungary,2015,Basic access to computers by level of education: Primary,100
348,Hungary,2015,Basic access to computers by level of education: Lower secondary,100
348,Hungary,2015,Basic access to computers by level of education: Upper secondary,100
348,Hungary,2015,Ratio of girls to boys in primary education,1
348,Hungary,2015,Ratio of girls to boys in lower secondary education,0.99
348,Hungary,2015,Ratio of girls to boys in upper secondary education,1.02
352,Iceland,2015,Teachers at primary level,"2,999"
352,Iceland,2015,Teachers at lower secondary level,"1,287"
352,Iceland,2015,Students enrolled in primary education (thousands),30
352,Iceland,2015,Gross enrollment ratio - Primary (male),98.5
352,Iceland,2015,Gross enrollment ratio - Primary (female),98.9
